sample,absolute_purity,nnls,svr,cibersortx,elastic_net,bayesian,music,dwls,bisque,scdc,scdc_ensemble,epic,bayesprism
TCGA-06-0747-01A,0.92,0.9779957864928223,0.8703887057977914,0.8745239251991649,0.9678695866534844,0.23648606435585126,0.9779957864928222,0.9683745710292873,0.9006167253191799,0.5842662467146706,0.5842662467146706,0.6305895396366488,0.9990946382254428
TCGA-06-0749-01A,0.55,0.9712477872579768,0.5763749459522153,0.5834817843398903,0.9002362835996857,0.04084400475713539,0.9712477872579768,0.7552072703025322,0.47960090697098456,0.567819040083667,0.567819040083667,0.7141294792989777,0.99869300710428
TCGA-06-0750-01A,0.7,0.963188633674395,0.6977772436801061,0.669550719172586,0.9420133038466714,0.10837430607135094,0.963188633674395,0.7111414661296909,0.7142554314869743,0.45642622276989314,0.45642622276989314,0.6739800692606868,0.988452767174779
TCGA-06-0878-01A,0.75,0.9384664805178901,0.7246116411388277,0.7081775700332759,0.916088690479783,0.1489216176232864,0.9384664805178901,0.8138216146910368,0.7505484625898361,0.5672564309451651,0.5672564309451651,0.6867460724033617,0.945811415347766
TCGA-06-0882-01A,0.51,0.9162314669524203,0.4524337731467721,0.46459235479486344,0.8897721111518093,0.023703166693059313,0.9162314669524203,0.6913606794171034,0.0,0.3717991236319399,0.3717991236319399,0.6749867362726487,0.9624713063044386
TCGA-06-1804-01A,0.81,0.8983649976785012,0.7747682496795725,0.7384959373467538,0.8774671150992293,0.14733754952187283,0.8983649976785014,0.7437776552597964,0.0,0.5271517794410161,0.5271517794410161,0.8673542440710527,0.9315044098053203
TCGA-06-2557-01A,0.72,0.853950534872037,0.5251464254106997,0.5176730638625023,0.7829140313967462,0.11216806867594564,0.853950534872037,0.5948195428473395,0.0,0.4428763173594642,0.4428763173594642,0.6629094682375858,0.9374644927990554
TCGA-06-2558-01A,0.81,0.8795910452122174,0.7946453343452601,0.7085740219555471,0.8583761203879734,0.20319319177261413,0.8795910452122175,0.7417703385678455,0.0,0.4220140055751377,0.4220140055751377,0.7327961319314077,0.9084080658952067
TCGA-06-2559-01A,0.9,0.9759667761881113,0.9074166032073149,0.8484492270553745,0.9593166005992494,0.47529566420264435,0.9759667761881115,0.8993960191838546,0.2707549460401104,0.48319992184619387,0.48319992184619387,0.921791178293688,0.9781206868771313
TCGA-06-2561-01A,0.62,0.9561932902327633,0.6711686565548277,0.6936308558551676,0.9353780072788124,0.08773234225036891,0.9561932902327633,0.7436528824998934,0.0,0.48742134096095485,0.48742134096095485,0.7312447184550261,0.9939004858976294
TCGA-06-2562-01A,0.74,0.87135573638621,0.6977745005639999,0.6552230930695935,0.8459949213009825,0.11355972447164782,0.87135573638621,0.7858530026586344,0.0,0.36935221246267286,0.36935221246267286,0.9114640728491362,0.8811283284159824
TCGA-06-2563-01A,0.86,0.9154897731260284,0.72674559288186,0.676021266243627,0.895005790009799,0.24591132805074425,0.9154897731260284,0.7993770118923598,0.0,0.2878558269640746,0.2878558269640746,0.8707635973537234,0.9388689817588171
TCGA-06-2564-01A,0.79,0.9478301820665632,0.6804043071719565,0.6708385092036333,0.9235152866396446,0.09992156053210444,0.947830182066563,0.7529669329259321,0.0,0.4562938927057201,0.4562938927057201,0.853280558651095,0.9796936331882853
