sample,absolute_purity,nnls,svr,cibersortx,cibersortx_smode,elastic_net,bayesian,bayesian_hierarchical,music,bisque,scdc,scdc_ensemble,epic,bayesprism
TCGA-DH-A7UU-01A,0.87,0.32243926758200825,0.24437940995269297,0.13897732806193755,0.04840364333306199,0.09394737274228625,0.16727305411981805,0.1811148786951383,0.5712529156801099,0.2755581651570646,0.4935933863155831,0.4935933863155831,0.17039285590365108,0.7815534952121146
TCGA-DH-A7UV-01A,0.71,0.46705783050860433,0.11816721341197617,0.0531628540971741,0.06841279184704853,0.2800126899612426,0.11568985769580642,0.12827480769959926,0.35862382219124594,0.28725397463283386,0.47568283389388094,0.47568283389388094,0.24346186345112966,0.931875498752039
TCGA-DU-5847-01A,0.74,0.4690945200290613,0.10587994908254623,0.02771641219388369,0.12077151067462044,0.4442861722521426,0.008471763821214973,2.1943569603206533e-13,0.27348242496553116,0.13874855068912392,0.4101425461404785,0.4101425461404785,0.2504967333728494,0.9075560259133049
TCGA-DU-5849-01A,0.69,0.12612542930189347,0.11019527715823556,0.09120593081361579,0.030840603514782964,0.08644295115562206,0.0668384939162017,0.06939538166858832,0.27984546480431444,0.2457315651111283,0.39282762603945737,0.39282762603945737,0.04504688360694174,0.33733869947603157
TCGA-DU-5851-01A,0.44,0.11274358992130462,0.13945945836407073,0.02016325941543633,0.04260791278541717,0.07889476608222346,0.024295096108727245,0.025285862107860654,0.1685261511079323,0.2316378053106809,0.31254921601598706,0.31254921601598706,0.038202262172714274,0.23178751299390846
TCGA-DU-5852-01A,0.8,0.301789595506038,0.25409381948459453,0.4017114430123109,0.050268633757971304,0.25668286315306515,0.11043596333199401,0.11503243011994103,0.3568143254925964,0.498079134611167,0.4320235009499417,0.4320235009499417,0.1743781352480843,0.5796285117474506
TCGA-DU-5853-01A,0.83,0.1769285231129266,0.1384766551223151,0.12330857738281321,0.01932845780184186,0.11550198570599199,0.08760055280642128,0.09551874689514331,0.44663139775837607,0.25398026418516084,0.5514676519929855,0.5514676519929855,0.07804139929378869,0.48049100332749606
TCGA-DU-5854-01A,0.53,0.2879409365635513,0.09020828272692356,0.13287028495576178,0.13093404625142163,0.08165283950084065,0.005161154546192037,6.921168360668443e-05,0.10781629128451344,0.196775556287716,0.13812531151512258,0.13812531151512258,0.14963423881180518,0.6350510926465772
TCGA-DU-5855-01A,0.55,0.24187501728510394,0.3749906012711932,0.29622067877762787,0.045252407028985156,0.13880143615460017,0.10083463165280122,0.10286574912396562,0.5292374023463395,0.3080579738804588,0.6022952545531097,0.6022952545531097,0.1269068900488063,0.5795834279704449
TCGA-DU-5870-02A,0.93,0.5143513624386532,0.39662169325089963,0.3430373882481828,0.05890304524263743,0.45697250499657294,0.21296259020207034,0.22660563976751913,0.5803836942793433,0.33944342886801604,0.5549693118282729,0.5549693118282729,0.2671952961152327,0.5525852979499613
TCGA-DU-5871-01A,0.9,0.22289084226260705,0.270322556982361,0.20011714520270973,0.020128352448973263,0.18503529331642388,0.10628642127920604,0.10654096998003157,0.5363697788095856,0.297669691200587,0.6562802258877195,0.6562802258877195,0.10832260926728127,0.49006259354791415
TCGA-DU-5872-01A,0.86,0.282813137950257,0.1947281738151205,0.08461561594455065,0.1091756127574644,0.10797347014665708,0.06448540523734378,0.07006925889628135,0.521461299908437,0.273327875777138,0.33119533636956255,0.33119533636956255,0.1375816210486666,0.8191960735054266
TCGA-DU-5872-02A,1.0,0.16117950614035587,0.019231108522344352,0.0,0.043710378885995875,0.15826059894421735,0.004624833283492582,0.013623277206084175,0.059375636628250766,0.0,0.09966762452817936,0.09966762452817936,0.16379641355391913,0.9119023191350962
TCGA-DU-6392-01A,0.83,0.22477638923854618,0.32592069673027274,0.23569457824808576,0.01311738437807712,0.16069474863130714,0.15771825459820063,0.1614448198782682,0.4748977828368326,0.24109012092816984,0.38236275858935836,0.38236275858935836,0.1273994955533579,0.37092048243289105
TCGA-DU-6393-01A,0.95,0.27004604131274235,0.28249438838660124,0.26802234546426557,0.024221581242762403,0.12037849924266647,0.273867180809148,0.2893922405173959,0.5242400090831852,0.319927981978492,0.536204795534765,0.536204795534765,0.13767066719139084,0.5140556724805676
TCGA-DU-6394-01A,0.98,0.46541890847951195,0.4147703740067043,0.3320012978985147,0.12581487982201353,0.15286552608203513,0.22425276512633865,0.23622448243157482,0.6409814135590408,0.362663811974422,0.6290749306784568,0.6290749306784568,0.2808446485945288,0.974881289060819
TCGA-DU-6395-01A,0.88,0.2810086783034362,0.4103072217537431,0.2878628600880542,0.030642715020120167,0.10116065080563334,0.09692705710107166,0.09895811693560888,0.6404121762165161,0.2930973173534259,0.5813859968116338,0.5813859968116338,0.14798046918502747,0.6154397073867758
TCGA-DU-6396-01A,0.76,0.13791429733584043,0.19339648665213707,0.06871848770809527,0.028317766507200307,0.04471338866035246,0.06993330137729421,0.07636621494086951,0.32206743515535174,0.114851223309738,0.3816880486193446,0.3816880486193446,0.06722331699732666,0.29002136589518523
TCGA-DU-6397-01A,0.79,0.12350337366402128,0.13793322578328124,0.09046450715171207,0.023245670490625384,0.08113845762919182,0.07277065336050817,0.07594969292960135,0.3584299918061831,0.2778115585747892,0.37666810961946046,0.37666810961946046,0.05628951174902231,0.3005621648959771
TCGA-DU-6397-02A,0.93,0.21408529857662384,0.21124643758028983,0.15164699933658646,0.03779382118771653,0.07683982409336135,0.1530774593308859,0.15195651249409076,0.3542950279601195,0.24185049822564322,0.18914147280616636,0.18914147280616636,0.12271213420124098,0.45743246218626216
TCGA-DU-6399-01A,0.81,0.23713814667606722,0.289663225270706,0.20446469225649933,0.048552416549250986,0.09719110749757875,0.11661807106683007,0.13132996746770773,0.600747444865868,0.3060037234650929,0.5572146448576502,0.5572146448576502,0.11902765506547615,0.6189193307828275
TCGA-DU-6400-01A,0.91,0.22574919292213855,0.30243982452709955,0.24801511285040392,0.022278128375853162,0.10175142801218201,0.2713263496104202,0.2990511813391688,0.6102966596034687,0.311383032916937,0.6316831393507805,0.6316831393507805,0.11639526486749083,0.4617069791063216
TCGA-DU-6401-01A,0.36,0.1404861302920096,0.17115723245067702,0.03666442592437661,0.009957756825255024,0.070606327705672,0.08262556629238324,0.08700019932532066,0.36926278062706314,0.3078579186040509,0.3192100263145392,0.3192100263145392,0.05990425404017894,0.339486784282479
TCGA-DU-6402-01A,0.63,0.14148990982041637,0.10101907424286519,0.05621062589627627,0.017178218983664416,0.08370550671473428,0.03395183428534159,0.034398851443936916,0.23969179904888632,0.03451327372603387,0.28661236916025656,0.28661236916025656,0.11375535650193341,0.26671010557078406
TCGA-DU-6403-01A,0.71,0.31396351948068996,0.3012009057268428,0.31463098853578103,0.06028822825818791,0.07874782280874863,0.1238141436582241,0.13268795181516008,0.5265578970976088,0.12200276966235286,0.4202107229666971,0.4202107229666971,0.15677762827214245,0.3250233355956977
TCGA-DU-6404-01A,0.31,0.23880501436535662,0.18526845875492498,0.11553790073742023,0.0,0.1487464031939673,0.04772604127719537,0.04468991315227789,0.2772582079889154,0.32422474161379683,0.32093606548932185,0.32093606548932185,0.17653572495984607,0.18978407032472358
TCGA-DU-6405-01A,0.87,0.5960475915763006,0.35799987034373293,0.3997011455320915,0.15381834391661547,0.564804190997092,0.17418245263756635,0.18953229486006531,0.749693445628894,0.32148474824527395,0.681620598696879,0.681620598696879,0.4029239327116756,0.9595600323328082
TCGA-DU-6406-01A,0.98,0.2724327266226987,0.4490096196826108,0.3957547334471361,0.04200523061131862,0.10435833466289023,0.12319608223277208,0.13309582334095926,0.5110962748991598,0.3670291085057328,0.4926812215423767,0.4926812215423767,0.1604293486611946,0.5162937329786818
TCGA-DU-6407-01A,0.81,0.3147503758660364,0.41054271661153446,0.27870349325430765,0.027064679772221847,0.19429604341610887,0.1020481164363751,0.10203153019786274,0.6584884481201996,0.33337622811861,0.5745629150237164,0.5745629150237164,0.18075206491453286,0.6381293670061267
TCGA-DU-6408-01A,0.89,0.19457174545594308,0.3725124005241145,0.29866138897823774,0.028599721881314644,0.08406575555808361,0.07330638178819623,0.07687122219026715,0.695151201210317,0.3245845603929553,0.6677317700729403,0.6677317700729403,0.09888722778563237,0.45297514522719845
TCGA-DU-6410-01A,0.96,0.34650293345792704,0.2524919924476734,0.23684416697465172,0.012735373018440285,0.11619462527170836,0.3686755268662781,0.3774690441680683,0.6677466505590964,0.329034913387837,0.5505064063404027,0.5505064063404027,0.1915505578945758,0.580160977826755
TCGA-DU-6542-01A,0.81,0.1819385279628203,0.33279854840901507,0.2708072129366163,0.025139948887962314,0.1572490302957282,0.10521103301618911,0.09875121371275117,0.5665601577738799,0.268900867006198,0.5663831054740234,0.5663831054740234,0.09579691471773168,0.40592159421054763
TCGA-DU-7006-01A,0.72,0.2080492366308609,0.20333670383425256,0.10576553051697575,0.03968931948461062,0.11325644004990951,0.046689733142475875,0.04569583216508956,0.3706577516348412,0.18328696220685498,0.4290852056345455,0.4290852056345455,0.13062997055973377,0.4780418219650295
TCGA-DU-7007-01A,0.84,0.4334240856056896,0.16778061298490432,0.042672091650423766,0.03846551349288032,0.09912433262836802,0.030890319771858195,0.03088074131508974,0.32317681622694844,0.20785117705671002,0.39896814428682426,0.39896814428682426,0.006999635576461695,0.568858947350761
TCGA-DU-7008-01A,0.83,0.0732832417209622,0.405004021353647,0.6168164027045139,0.015089350726082366,0.07107859564723906,0.23354288683932017,0.3532611969369109,0.7480487862698213,0.2586335955694388,0.8198008955777614,0.8198008955777614,0.11795385940373278,0.16157724974155915
TCGA-DU-7009-01A,0.84,0.08557506953583498,0.1076080829969312,0.07630286335155172,0.00895526567099791,0.05245542116134899,0.12771101591500703,0.13316568624992084,0.33949264785119165,0.25328008738221514,0.41440854649186915,0.41440854649186915,0.01908898307807353,0.1658652377152896
TCGA-DU-7010-01A,0.86,0.27138157144805597,0.24321091462486769,0.14749470080711943,0.08862459345064126,0.12291445661271312,0.11120199591497328,0.11453470414179844,0.45133440458852114,0.2642120762851203,0.39575116379384234,0.39575116379384234,0.1302479584951161,0.669149911865266
TCGA-DU-7011-01A,0.24,0.23381198138584378,0.1049953716330822,0.05763409058473618,0.029411888962541082,0.09420050079303154,0.052934479371756146,0.053702615345577256,0.29315763772592435,0.259720144328936,0.3617579498454972,0.3617579498454972,0.11361072807421305,0.6482363414461568
TCGA-DU-7012-01A,0.52,0.6506329024082694,0.14656986831640742,0.03881366233437285,0.11916913362502853,0.24988230646144932,0.022188111078935525,0.016800049079752633,0.5878436219946451,0.17898563028416303,0.4860612838494926,0.4860612838494926,0.4040258381120597,0.9201218012521257
TCGA-DU-7013-01A,0.97,0.6959167353332282,0.45141425854302764,0.7013534238341386,0.22180558886469665,0.6653226375955261,0.1915777999150909,0.1969207302331133,0.8262894187179358,0.494580376800571,0.6375302244965518,0.6375302244965518,0.5529300869717112,0.9745969206287023
TCGA-DU-7014-01A,0.78,0.21069703147209623,0.33165971718699816,0.2585809187063884,0.0718742497404001,0.09220479072344517,0.1423699072927009,0.14603853963976318,0.4783233773755374,0.3175725309341938,0.38374016143987516,0.38374016143987516,0.10376694140981871,0.4815587065091351
TCGA-DU-7015-01A,0.5,0.3010097171981321,0.26544840989600976,0.1228073022957872,0.046253019698448763,0.2584665791985013,0.10306120136690956,0.11567176102227067,0.4304335696184541,0.263313984865061,0.6416223651921229,0.6416223651921229,0.1559595636081482,0.7605274504473347
TCGA-DU-7018-01A,0.93,0.15554748925405792,0.18337892456730998,0.209121158447365,0.006367513491933464,0.08177437459673104,0.22608168074024357,0.24012260874132746,0.44464121818948354,0.32391972923006906,0.4366845802277786,0.4366845802277786,0.07973804671965451,0.22475770098241213
TCGA-DU-7019-01A,0.73,0.023854318726946273,0.1574970596398644,0.052962602007656547,0.009226427187602533,0.04762280057731146,0.0447260246989995,0.046374253078754396,0.24368819438045464,0.2468818630960089,0.4387290736291109,0.4387290736291109,3.222897717008621e-07,0.16656259128848466
TCGA-DU-7292-01A,0.99,0.6259785098459335,0.2872796996919515,0.5346949511278982,0.0738581594566328,0.31669084228530053,0.1708354281374904,0.16905747041839067,0.43799311414402387,0.4663349989071657,0.5181522677366565,0.5181522677366565,0.37392614885287906,0.564608987212443
TCGA-DU-7294-01A,0.93,0.10223984568885705,0.1930430430929463,0.1411720982800286,0.011913151312817062,0.055215619543032245,0.1553190500798163,0.1657119675560815,0.4768067709130872,0.2763839607433009,0.5216668419800063,0.5216668419800063,0.04308837336564862,0.2003193609995966
TCGA-DU-7298-01A,0.75,0.12175936188775124,0.17420989236144804,0.15658324417860664,0.018467654491530167,0.06190961054599206,0.09362325340773876,0.1023339994639505,0.4394467275657498,0.2102861651497509,0.48270704975047074,0.48270704975047074,0.04508973573175657,0.3333276592382382
TCGA-DU-7299-01A,0.8,0.08251597250520015,0.18389959616479437,0.15341618153195175,0.015946349125521,0.06025623337686688,0.08837928025958801,0.08966875350134808,0.4167294063470458,0.2550689254380259,0.540066757331025,0.540066757331025,0.03448263182013616,0.2003014654253902
TCGA-DU-7300-01A,0.65,0.44741596316232785,0.2316738476035236,0.14008740729668076,0.07228720693283446,0.2461140546125726,0.1088338828817705,0.1164086309326797,0.31646942770662906,0.266133980628257,0.440350860680219,0.440350860680219,0.2252896539556449,0.7611807999491306
TCGA-DU-7301-01A,0.89,0.31542458819311386,0.15746927798352323,0.10553747814962007,0.0768819843697071,0.08542308109311891,0.07523202420906891,0.06673824737585675,0.3626136920142681,0.2189587156119303,0.4140783648405784,0.4140783648405784,0.15688496491746695,0.8959341986629921
TCGA-DU-7302-01A,0.87,0.07032027897534303,0.3601749810325849,0.13422071512029332,0.020522538921133416,0.05358146920481444,0.14035118718494483,0.1512807823487631,0.4171642502700003,0.30010612881875276,0.6030270901628547,0.6030270901628547,0.02772369010620647,0.10816766695601895
TCGA-DU-7304-01A,0.81,0.3846320473012185,0.21125124593927672,0.09648873057935572,0.0847282724635216,0.21912931192653778,0.04742717090531891,0.048156262285646075,0.3303485581030792,0.28055502804376387,0.41649347232510603,0.41649347232510603,0.20501304363619158,0.949632531830992
TCGA-DU-7304-02A,0.98,0.754240526967666,0.4453302079843823,0.8141065133430341,0.3260741451122627,0.28272499012885977,0.21576547880325797,0.22506745818378035,0.8202230908690168,0.4505284228059177,0.6008726546662793,0.6008726546662793,0.5270057991485803,0.9808938341358115
TCGA-DU-7306-01A,0.85,0.2137238304049742,0.2302047682015117,0.1508078516932508,0.03286528782568089,0.08793350062604384,0.05008907548965608,0.04685955172267374,0.34770582053296545,0.2972858242660426,0.4636782378401924,0.4636782378401924,0.09262453637580428,0.5310341947894007
TCGA-DU-7309-01A,0.73,0.07883773216284955,0.2511144020633232,0.05985162378911076,0.012271248897380491,0.059752033610756025,0.12528893878039027,0.12711523817880233,0.38080395260613803,0.29964175430998763,0.5071314815097263,0.5071314815097263,0.02833781258242374,0.059727327389414414
TCGA-DU-8158-01A,0.66,0.5824634002393644,0.2591555388820025,0.083738228455014,0.219853557393813,0.3583432295791691,0.07342427325316658,0.07877140211956032,0.42239657993245616,0.2339301750795348,0.4400196661360552,0.4400196661360552,0.318836358542647,0.9124610643483877
TCGA-DU-8161-01A,0.53,0.35084996083914294,0.11629682067085556,0.013601465884480713,0.009226457176027597,0.27590496037912215,0.0038780141168023555,2.2397659476015487e-21,0.2250893471161722,0.20880187902687908,0.38725542343555985,0.38725542343555985,0.07759305162013717,0.45250404659669957
TCGA-DU-8162-01A,0.22,0.1300372817351664,0.0007255394763603887,0.0021648351199246366,0.04446881598810921,0.07872001362856515,0.059297561388715433,0.06431532361600877,0.1927228750950022,0.23114475719355,0.24390550093347213,0.24390550093347213,0.028268410256780365,0.2170830260649157
TCGA-DU-8163-01A,0.64,0.2531168082278923,0.1601537282834315,0.09882271240899396,0.050642732284495694,0.07525572156824147,0.07358284793057394,0.07674118995181,0.2970809426306172,0.21823460968873706,0.44752972948809966,0.44752972948809966,0.11923148908823983,0.8305123995552983
TCGA-DU-8164-01A,0.9,0.07642103068352672,0.26140718493903736,0.25779056752841306,0.008207691494375592,0.047282807790121055,0.19208179366181596,0.21208336302922337,0.47057768085100915,0.3270368738923549,0.6562440866662946,0.6562440866662946,0.02846858350101816,0.16697499497205454
TCGA-DU-8165-01A,0.79,0.4570835278760129,0.11589209630737309,0.08197233846046524,0.025599189813299818,0.43550587464493584,0.04115019014873775,0.04391466246888813,0.24061039029256204,0.1715044685867979,0.42445079233019234,0.42445079233019234,0.33923862658000187,0.7140879580455077
TCGA-DU-8166-01A,0.84,0.09252429867109052,0.2808970493357987,0.16080025305547327,0.008216663214720305,0.05371041670214399,0.18872268636116069,0.2000188574966715,0.5153596270485006,0.282477089338368,0.728608151661882,0.728608151661882,0.027612974376744495,0.24792300451126556
TCGA-DU-8167-01A,0.65,0.22901083827649685,0.1360604234639551,0.06252021646767066,0.05194663700348517,0.08514707143853352,0.054114791396692015,0.05797396924835659,0.2712301034154322,0.19520865267622192,0.3058006073305196,0.3058006073305196,0.10862988481249668,0.5773879845715253
TCGA-DU-8168-01A,0.97,0.24798866260464245,0.35285520816780225,0.3241507108506347,0.005411520761169125,0.11854912765838856,0.4083218522105078,0.4223454154857677,0.6770201408452522,0.3464846258795318,0.7066071661746272,0.7066071661746272,0.11625407580305819,0.26101679003738465
TCGA-DU-A5TP-01A,0.81,0.2039321932764657,0.28638258803955313,0.10878115006632481,0.02508375178795641,0.03942502676797725,0.10515561851262388,0.10920882250453234,0.5626575698293443,0.0,0.46234809376915975,0.46234809376915975,0.10703274183776297,0.5402664245412636
TCGA-DU-A5TR-01A,0.74,0.5992742380080797,0.10693667701880527,0.04384580644467741,0.06399892833753353,0.3099264098055761,0.03124493505641277,0.03187027311769143,0.307114365082619,0.0,0.3206251718985648,0.3206251718985648,0.3474094353815825,0.8965553552353724
TCGA-DU-A5TS-01A,0.77,0.2182849474232989,0.07609448043525596,0.032806046373057604,0.057502216484013956,0.08866108950019275,0.03183686305696903,0.03154906993987494,0.13864258125299236,0.2199793508992759,0.24398421812914414,0.24398421812914414,0.09582560411196976,0.4498776062972214
TCGA-DU-A5TT-01A,0.69,0.6334604456192381,0.22518010402053257,0.10717092064439618,0.28373380308111057,0.16307211293542848,0.032885020809951426,0.017900603459925214,0.3575219164235239,0.31718409480568704,0.35350754729490225,0.35350754729490225,0.42216386506099396,0.9725353654935756
TCGA-DU-A5TU-01A,0.82,0.38703308177553575,0.40045215643923293,0.32260590871603095,0.0537352603980804,0.3231585075988127,0.1101849627219353,0.12408778314610866,0.6549885122475708,0.28480065114706704,0.6273959630533429,0.6273959630533429,0.22598215555027124,0.8537217518041446
TCGA-DU-A5TW-01A,0.76,0.3292390280261718,0.23043562762253575,0.24797717380060638,0.03348019113451158,0.12967565830512823,0.18075657742018575,0.20119101116466906,0.6504667302863103,0.31470062106706626,0.5468842788482943,0.5468842788482943,0.17149898304760622,0.7859749388494383
TCGA-DU-A5TY-01A,0.73,0.4493693342224129,0.2195092288597026,0.19314957339100977,0.046049226194651634,0.3485146112013944,0.04420591433843799,0.04975929817829176,0.28580026032514566,0.209359012842356,0.28374259879505015,0.28374259879505015,0.22615629162749878,0.8416390017756148
TCGA-DU-A6S2-01A,0.7,0.09054153714169551,0.1838453678566392,0.04922838549549758,0.01334881409777526,0.06639141754686974,0.11779900870064115,0.12263447212385331,0.32954309681411226,0.2596418067411259,0.45283606876917093,0.45283606876917093,0.03270220663054925,0.14553092505320936
TCGA-DU-A6S3-01A,0.79,0.14223659458296087,0.2966852045172084,0.1496769090928951,0.00722982729098091,0.0729378219163771,0.1881835567828489,0.19480598659280865,0.43352154533656695,0.308110558480784,0.4864915893789155,0.4864915893789155,0.06574086747576266,0.19215106008258404
TCGA-DU-A6S6-01A,0.86,0.1572698099275164,0.41413992626438145,0.19944447708911683,0.01579300603642044,0.10267100564146735,0.17907274356125502,0.1806574814173358,0.5140917911065387,0.3286814760250192,0.6989106918198931,0.6989106918198931,0.06954070027446255,0.16922677703157038
TCGA-DU-A6S7-01A,0.87,0.3726950146109789,0.13694776347393095,0.0927971135638479,0.039486253183408315,0.09625809215083116,0.13744947509175312,0.14418224651095288,0.44296797600868626,0.267520219466409,0.5261869972081344,0.5261869972081344,0.18141625724850502,0.8946897339767946
TCGA-DU-A6S8-01A,0.84,0.3397488314315199,0.3962344125759055,0.3339506328045499,0.03459986505062064,0.1611193813334014,0.25969657390082584,0.27859300324314645,0.5347425853943257,0.2860323399385849,0.4747299752286644,0.4747299752286644,0.19055407688518952,0.5490186918925897
TCGA-DU-A76K-01A,0.61,0.5502872344332418,0.2220693961640009,0.1438827438146216,0.09323316251969405,0.32658405465738544,0.0700181818085904,0.07186137037637477,0.34127830408169185,0.33116178376791494,0.3019639021649318,0.3019639021649318,0.31268375559398803,0.8098058079918806
TCGA-DU-A76L-01A,0.64,0.07449236091446407,0.18775402343885833,0.11609352147871667,0.005961054575100076,0.06711095909154248,0.04465403775125295,0.04792804685193332,0.2726312566202785,0.0,0.20746666132717217,0.20746666132717217,0.03900714923871092,0.09024372018018499
TCGA-DU-A76O-01A,0.84,0.385145462972053,0.27438560049969735,0.22096550897971554,0.08555603834313091,0.13657895561451153,0.14636610521798682,0.15764220943513158,0.5250927810093327,0.3114456232120566,0.5773052665071324,0.5773052665071324,0.20164038646330545,0.9681580371299907
TCGA-DU-A76R-01A,0.81,0.11669240655595783,0.16114606482041044,0.0807170418281998,0.015587345256890373,0.06311049050725416,0.04603601219186046,0.05005961459939061,0.3094423209259627,0.29427041704209406,0.45089133509553814,0.45089133509553814,0.05018796505077395,0.3061543820108519
TCGA-DU-A7T6-01A,0.92,0.281273543083365,0.2617455646010559,0.24978110511359428,0.055599537581102476,0.2536756937405075,0.13178424083734175,0.14326384084950036,0.3557546635118506,0.26423135151828286,0.3424028506901438,0.3424028506901438,0.1552476349956252,0.6158011500417772
TCGA-DU-A7T8-01A,0.89,0.3675137631596208,0.5317632799976897,0.3656347749124525,0.03703275578700419,0.13891864427714823,0.22092646295857565,0.24785878482884516,0.7533984824088711,0.3072733467064829,0.7086071419183002,0.7086071419183002,0.218128837436575,0.8687288162632866
TCGA-DU-A7TA-01A,0.86,0.24594524174370427,0.31499004510754885,0.224973771092847,0.01512666813604744,0.07947704145632604,0.164056180534682,0.16683855084879365,0.5958281893884622,0.30952451945545495,0.5154207963361941,0.5154207963361941,0.1430417859805116,0.43440948047667044
TCGA-DU-A7TB-01A,0.69,0.023433799203283912,0.008254917777133301,0.0,0.011793683582813741,0.0,0.04226594101469444,0.041476257476255114,0.09281387050907114,0.06830312744996127,0.10006772272606927,0.10006772272606927,0.00011704492882057952,0.03135503114986883
TCGA-DU-A7TC-01A,0.78,0.2379925992617959,0.2903305143441714,0.2463508803993416,0.023213291675393773,0.10188659691493522,0.19016034019957823,0.21322130748549353,0.5862656378717506,0.328445307090112,0.6051180023972759,0.6051180023972759,0.11259905291793013,0.35513355434163063
TCGA-DU-A7TD-01A,0.81,0.6497687933836778,0.34468360439652823,0.37025784427839586,0.04031636111715793,0.20812984658972558,0.21258985192184413,0.21979768215251003,0.5234419044945153,0.49333271334181455,0.4976532502892893,0.4976532502892893,0.5012097063160539,0.9461696676325412
TCGA-DU-A7TG-01A,0.66,0.14156117820944142,0.0189594109969128,0.0008515867650757406,0.026742454398510276,0.08125264231970751,0.08518273891732733,0.09276721945631534,0.18277861012950647,0.2576214891583449,0.3004778417704169,0.3004778417704169,0.045019449992912054,0.07816907370124189
TCGA-DU-A7TI-01A,0.85,0.24423756609435268,0.287369543250709,0.14233698410896628,0.036221737114226715,0.09540561518608791,0.13349786458207566,0.13683287677332162,0.5651169502791765,0.2748533254073229,0.665549011691237,0.665549011691237,0.11487704081436434,0.6656876599142308
TCGA-DU-A7TJ-01A,0.87,0.5428065919174996,0.5451174225596651,0.6975347274658517,0.046279501528325814,0.4054757281985518,0.21924426586059165,0.2283001529448338,0.7185939804111059,0.760922726884469,0.5936824412776216,0.5936824412776216,0.3899310598781569,0.8474426505927578
TCGA-E1-5302-01A,0.85,0.4644505415103652,0.37519634485228265,0.28149018227757344,0.04831802330576573,0.23815310127771366,0.09212795087624272,0.10016840107295563,0.5319170357956579,0.2969185333167489,0.6137636804038625,0.6137636804038625,0.2845741062428741,0.9446101407140268
TCGA-E1-5303-01A,0.64,0.46423797879845463,0.11708992345957098,0.0334433949300447,0.12038699120365058,0.44117861618850335,0.0063315074932239835,8.561897689337048e-05,0.24093956283339885,0.23401666578798602,0.2738431395044386,0.2738431395044386,0.27356803483412917,0.9875973639160176
TCGA-E1-5304-01A,0.96,0.3613407636667635,0.4551815206606228,0.3861739452570527,0.008691741826686606,0.11411919519927671,0.3863816100651067,0.39886869041639483,0.7719061945884421,0.32648697398932597,0.6989336798106253,0.6989336798106253,0.1901513265405055,0.946712249074691
TCGA-E1-5305-01A,0.77,0.13615434764816542,0.15050564576622819,0.09110555132361807,0.03310431375247569,0.06711931156132253,0.06848687249053571,0.07098630734058459,0.45608902965581855,0.25441564327156413,0.5488695934574724,0.5488695934574724,0.05687052354896773,0.3689048205414365
TCGA-E1-5307-01A,0.3,0.22849893517413133,0.10005353980664329,0.18327841838704603,0.01641333114126068,0.14595846859446324,0.1652773047524436,0.18857236654126927,0.5673072336360688,0.27711814165892307,0.7553343571032143,0.7553343571032143,0.060407017858872425,0.5387552993908264
TCGA-E1-5311-01A,0.83,0.0509150051591235,0.2787275196727025,0.1101861487047883,0.004670893784540428,0.036560198416889934,0.13543660016161413,0.1386753071872639,0.40401376591432553,0.3065916789900229,0.5058423976945556,0.5058423976945556,0.019830548406830597,0.12762826794093535
TCGA-E1-5318-01A,0.88,0.0988698786887039,0.10783403427245009,0.04314846126701429,0.0,0.044004967144912824,0.126244554299797,0.1274253719201409,0.28397677768214724,0.2887475811313281,0.2024177505197569,0.2024177505197569,0.05134332921737881,0.32069860203260125
TCGA-E1-5319-01A,0.7,0.10952991513378485,0.1108253698284508,0.038359051789569804,0.0410085997506912,0.055491143826549356,0.03712025149803007,0.04037990963517114,0.181316422487089,0.2284532219669559,0.2382603769276243,0.2382603769276243,0.05033760443445532,0.24970754373969656
TCGA-E1-5322-01A,0.85,0.2413747208567639,0.38523899895525465,0.22323948592666054,0.02949590487716877,0.09468327948463123,0.15666585338986008,0.17003229058439326,0.6767933991894584,0.2488861675192009,0.6688797641618841,0.6688797641618841,0.1142250325936567,0.6095260352426487
TCGA-E1-A7YD-01A,0.86,0.5193968672317845,0.4352801755211648,0.6275525527795719,0.024776995487598277,0.3089141294726025,0.14044669908893395,0.1556753900361764,0.6052820593046149,0.5867901802890735,0.5607924041316573,0.5607924041316573,0.39766712325758063,0.7171888724270392
TCGA-E1-A7YE-01A,0.79,0.21997491586864565,0.23518635108119554,0.15582119413909212,0.07436225239964238,0.06692042163954692,0.06247297133786232,0.0660088097147889,0.429081288842218,0.2385324624312907,0.4211774076478608,0.4211774076478608,0.10716671250038956,0.5287901568378112
TCGA-E1-A7YH-01A,0.7,0.17555255294795571,0.10700462236190274,0.04256130488403016,0.03620955389746932,0.0648507183071541,0.03376018364260976,0.03137150512941066,0.2453839284261978,0.21170718509362765,0.28078386120812016,0.28078386120812016,0.06737710533640985,0.13550076275094808
TCGA-E1-A7YI-01A,0.91,0.20417715229833253,0.29750660926970107,0.11953829816789846,0.008861001903430263,0.09222653366047416,0.17640416707768025,0.180930775046496,0.46827594776236775,0.2608463939717781,0.34378751830010923,0.34378751830010923,0.11125334278455574,0.3627075724294818
TCGA-E1-A7YJ-01A,0.78,0.395024672706353,0.43023937896194386,0.49524471307755336,0.08148118692319307,0.34393360521290356,0.10752852349716763,0.1137718101023231,0.49767389419806646,0.9203963286235716,0.36118609957218517,0.36118609957218517,0.24655361160634853,0.6398234190908538
