sample,absolute_purity,nnls,svr,cibersortx,elastic_net,bayesian,music,dwls,bisque,scdc,scdc_ensemble,epic,bayesprism
TCGA-E1-A7Z6-01A,0.77,0.9668982706277378,0.6481985631761167,0.6508620865496684,0.8064921670707923,0.025821830897492227,0.9668982706277378,0.8411207910221872,0.5901245616277047,0.7284784647719373,0.7284784647719373,0.8659988245318401,0.9983244417084711
TCGA-EZ-7264-01A,0.97,0.9346719025330655,0.8476389828846875,0.885686247068293,0.8925852981099343,0.32820935305598126,0.9346719025330655,0.9390224650589568,0.23186119906262181,0.6422559209393487,0.6422559209393487,0.7285645830350173,0.9719931624026167
TCGA-F6-A8O3-01A,0.91,0.820899307796049,0.8568885078346609,0.8407777338876423,0.1500552859270038,0.36016739332119124,0.820899307796049,0.950773941254557,0.0,0.6567485758780753,0.6567485758780753,0.33864082998023365,0.9674285226705859
TCGA-F6-A8O4-01A,0.82,0.9132804991469806,0.7346479990936684,0.6712165830172123,0.6093903351260921,0.21814597521389667,0.9132804991469806,0.8837302170940067,0.0,0.6027801031524408,0.6027801031524408,0.7308544109680404,0.9769695454530716
TCGA-FG-5962-01B,0.82,0.9632260368359049,0.8065691087972902,0.8134345781849076,0.796783701163962,0.2652083712459725,0.9632260368359049,0.8436775558676336,0.0,0.6891935132715682,0.6891935132715682,0.8228333308023885,0.9971416928096556
TCGA-FG-5963-01A,0.39,0.8248744639788574,0.49378645599586535,0.3283751407912325,0.4998473695576854,0.027465117431571207,0.8248744639788576,0.5323653948021935,0.0,0.46931602709855597,0.46931602709855597,0.4255042086920963,0.9504604697506491
TCGA-FG-5963-02A,0.83,0.672872351024768,0.70977480426078,0.6374739129365381,0.6322694030920957,0.20338344453360394,0.6728723510247681,0.8163846383490213,0.08006753561934865,0.7959365020695564,0.7959365020695564,0.32186150769458644,0.7332095603474829
TCGA-FG-5964-01A,0.62,0.9376800131702908,0.6462855406202086,0.6276136601055637,0.9203815304317156,0.14577403042763054,0.9376800131702908,0.8100759799795216,0.19994161138370403,0.5850481685888154,0.5850481685888154,0.7843155084363502,0.9916519735481507
TCGA-FG-5965-01B,0.74,0.9656292657186797,0.7720389348389187,0.7700961819976521,0.9512438374640316,0.1459852824561847,0.9656292657186797,0.8350212695081938,0.2794916406919292,0.6882967910174115,0.6882967910174115,0.8812622260699661,0.9984382599911892
TCGA-FG-6688-01A,0.38,0.947515140540628,0.4588664591151094,0.4695506330967503,0.7100791059449486,0.012880246110194357,0.947515140540628,0.6776856995786215,0.14818765329079814,0.6756831207277256,0.6756831207277256,0.7202533919898872,0.9974226817484714
TCGA-FG-6689-01A,0.58,0.9300268685616027,0.5792256691591245,0.572199637759361,0.854132602442108,0.09574993567761868,0.9300268685616027,0.8189745419941087,0.0,0.6545889313532858,0.6545889313532858,0.7318619966926915,0.9942005744072722
TCGA-FG-6690-01A,0.53,0.9486912595372925,0.7105965947496546,0.7155844806667678,0.7714772110188115,0.16660886447417578,0.9486912595372925,0.8619444302094866,0.0,0.7122842055082058,0.7122842055082058,0.8827587533401333,0.9947494997813596
TCGA-FG-6691-01A,0.84,0.888763247594689,0.7147426495969136,0.5610379109336694,0.4120436335304009,0.15165208149944834,0.888763247594689,0.7853125720067519,0.0,0.6188669036854482,0.6188669036854482,0.7428854888192805,0.9643520306117722
TCGA-FG-6692-01A,0.84,0.9853377981753387,0.7915607390689678,0.7705714416285079,0.9737206337817814,0.21158233985887365,0.9853377981753387,0.8174802856517247,0.46015742057191206,0.42516830813777884,0.42516830813777884,0.8743356907600004,0.9995704901715823
TCGA-FG-7634-01A,0.84,0.7481272128887873,0.6003132781022466,0.5750881261261297,0.6361311140490923,0.11185442232636823,0.7481272128887874,0.7291086499098166,0.0,0.4642928423746841,0.4642928423746841,0.3334215048592549,0.8754556409014804
TCGA-FG-7636-01A,0.89,0.9548652839199583,0.7222826428137993,0.7338003321422012,0.3999300641918185,0.17798718147344084,0.9548652839199585,0.8896224957009444,0.35774454556056035,0.7381737159879761,0.7381737159879761,0.8216339883517806,0.9959680666243175
TCGA-FG-7638-01B,0.88,0.9320086165378734,0.6046049187761373,0.6337618612614139,0.38830788599995875,0.12825541210714525,0.9320086165378734,0.8321939117806606,0.0,0.6464360162881836,0.6464360162881836,0.7515927782734322,0.9853607966562462
TCGA-FG-7641-01B,0.79,0.8260750396978793,0.7070166021189359,0.5880376842748568,0.8023514313057332,0.19152557368947407,0.826075039697879,0.8372323808612437,0.0,0.4846398476993187,0.4846398476993187,0.38667287495138203,0.9191184777239971
TCGA-FG-7643-01A,0.28,0.7845597597858174,0.4728712703090577,0.4098407722511878,0.7466569489233522,0.08729076891345774,0.7845597597858174,0.792189975447746,0.0,0.48785768357667114,0.48785768357667114,0.32220109881715575,0.8842901205484833
TCGA-FG-8181-01A,0.74,0.9207527689188129,0.7173931006927228,0.7127412765255944,0.8525537114148839,0.2486942466436495,0.9207527689188129,0.852280128906319,0.0,0.5037291751367821,0.5037291751367821,0.7329706961297828,0.8999326899369379
