sample,AC,MES,NPC,OPC,MES_minus_mean_other
TCGA-TQ-A7RI-01A,0.9555082175123306,0.9031116729988784,0.9411507876410196,0.9749200610511236,-0.05408134906927964
TCGA-S9-A7R2-01A,0.9615716053220537,0.9342132217751996,0.9140734490575472,0.9586336750005103,-0.010546354684837445
TCGA-E1-A7YL-01A,0.9633030529273862,0.9689904530293285,0.9266401876011147,0.9402637385614174,0.025588126666022504
TCGA-CS-6666-01A,0.9500422012677208,0.9150165786156343,0.9242071304770079,0.9700283093614944,-0.03307596841977334
TCGA-HT-8111-01A,0.9644466497153075,0.9180659903527967,0.9294403417718575,0.9707692505985352,-0.03681942367576996
TCGA-HT-7485-01A,0.9606994605500068,0.9024446141813741,0.9187390371700532,0.9658096523931201,-0.04597143585635266
TCGA-QH-A6X4-01A,0.9545623422987777,0.8806210725471731,0.9405579234066285,0.9715646122598472,-0.07494055344124462
TCGA-S9-A7IY-01A,0.9635570133370177,0.9178969850477859,0.9330978904089613,0.9705556862361796,-0.037839878279600336
TCGA-DU-A6S8-01A,0.947634780575549,0.8927875339931125,0.9482675623634281,0.9753919434142158,-0.06431056145795178
TCGA-DB-A64U-01A,0.9562926828404245,0.894303643271504,0.9412214024890081,0.973639032906097,-0.06274739614033908
TCGA-DB-5276-01A,0.9625548992882024,0.9213673553449937,0.9296948557133321,0.9701582739273538,-0.032768654297968935
TCGA-TM-A84L-01A,0.9601953037472777,0.9086315984316893,0.9312782309147595,0.9684214747290525,-0.04466673803200727
TCGA-HT-8019-01A,0.9535374227380252,0.8975038611493386,0.9279517206785114,0.9503524617544357,-0.04644334057431887
TCGA-P5-A735-01A,0.9539470363019467,0.8864523042885645,0.9452643779843538,0.9724852841086273,-0.0707799285097448
TCGA-E1-5305-01A,0.9635645413700843,0.9160601497928405,0.9388287110155961,0.9663529615630693,-0.04018858819007609
TCGA-S9-A7IX-01A,0.9720960169619871,0.9384920373626101,0.9217408192684583,0.9586188167925673,-0.012326513645060766
TCGA-S9-A6TZ-01A,0.9560712701031695,0.9099273057701044,0.9305726834123017,0.9617308057910492,-0.03953094733206908
TCGA-DB-A75L-01A,0.9563515786285339,0.9058714528091096,0.9428196018003681,0.9728678382095108,-0.051474886737027936
TCGA-FG-7643-01A,0.9662522705876206,0.9236945620531146,0.92748696479955,0.9635556801496848,-0.028737076459170563
TCGA-E1-A7YK-01A,0.9630426715483746,0.937890641861663,0.9112910237209798,0.9569684816236189,-0.005876750435994782
TCGA-DU-8158-01A,0.9648974460483583,0.9452110956738299,0.9177405131706207,0.9731368970834592,-0.006713856426982856
TCGA-DB-5275-01A,0.9596326939819131,0.9173453400262359,0.9506632587239887,0.959535908350277,-0.03926528032582366
TCGA-QH-A65Z-01A,0.9596417719041408,0.9001979776430125,0.9477255808847508,0.971731095794626,-0.05950150521816011
TCGA-DU-6404-01A,0.9607767335953088,0.9283037976443147,0.9083886032242839,0.9195481744274846,-0.0012673727713777838
