sample,method,Tumor,Macrophage_Microglia,T_cell,NK_cell,B_cell,Endothelial,Oligodendrocyte,Astrocyte
TCGA-DU-7301-01A,nnls,0.31542458819311386,0.0,0.0,0.0,0.0,0.45956114810654347,0.16068161915238358,0.06433264454795919
TCGA-DU-7302-01A,nnls,0.07032027897534303,0.0,0.0,0.0,0.0,0.7927663802725642,0.0314556749234455,0.10545766582864739
TCGA-DU-7304-01A,nnls,0.3846320473012185,0.0,0.0,0.0,0.0,0.40403928534637795,0.03263355830785929,0.17869510904454433
TCGA-DU-7304-02A,nnls,0.754240526967666,0.0,0.0,0.0,0.0,0.0,0.06264161697985197,0.18311785605248213
TCGA-DU-7306-01A,nnls,0.2137238304049742,0.0,0.0,0.0,0.0,0.5688096278316913,0.09978651876959954,0.11768002299373508
TCGA-DU-7309-01A,nnls,0.07883773216284955,0.0,0.0,0.0,0.0,0.6522166936415076,0.043190812972987595,0.22575476122265525
TCGA-DU-8158-01A,nnls,0.5824634002393644,0.0,0.0,0.0,0.0,0.0,0.07774387550957564,0.33979272425106
TCGA-DU-8161-01A,nnls,0.35084996083914294,0.0,0.0,0.0,0.0,0.0,0.005197394677522036,0.6439526444833351
TCGA-DU-8162-01A,nnls,0.1300372817351664,0.0,0.0,0.0,0.0,0.24459533743126638,0.37604365612526636,0.24932372470830072
TCGA-DU-8163-01A,nnls,0.2531168082278923,0.0,0.0,0.0,0.0,0.5592764587675771,0.11246644054263706,0.07514029246189341
TCGA-DU-8164-01A,nnls,0.07642103068352672,0.0,0.0,0.0,0.0,0.8179907805757084,0.02703794534370474,0.07855024339706021
TCGA-DU-8165-01A,nnls,0.4570835278760129,0.026522185809532414,0.0,0.0,0.0,0.19431530753741294,0.04060715222510996,0.28147182655193187
TCGA-DU-8166-01A,nnls,0.09252429867109052,0.02604048831489585,0.0,0.0,0.0,0.7354295581677527,0.021790894939068387,0.12421475990719257
TCGA-DU-8167-01A,nnls,0.22901083827649685,0.0,0.0,0.0,0.0,0.510959028123624,0.19095021942251514,0.06907991417736407
TCGA-DU-8168-01A,nnls,0.24798866260464245,0.0,0.0,0.0,0.0,0.5875517761876405,0.04062552212261805,0.12383403908509907
TCGA-DU-A5TP-01A,nnls,0.2039321932764657,0.33998370286772783,0.0,0.0,0.0,0.3558388889830493,0.06880301008871532,0.03144220478404184
TCGA-DU-A5TR-01A,nnls,0.5992742380080797,0.0,0.0,0.0,0.0,0.0,0.1810211003969906,0.2197046615949297
TCGA-DU-A5TS-01A,nnls,0.2182849474232989,0.0,0.0,0.0,0.0,0.4764073159571494,0.21322938775057937,0.09207834886897222
TCGA-DU-A5TT-01A,nnls,0.6334604456192381,0.0,0.0,0.0,0.0,0.06814052842786678,0.056521236309222504,0.24187778964367265
TCGA-DU-A5TU-01A,nnls,0.38703308177553575,0.0,0.0,0.0,0.0,0.397846257919757,0.042372607972131326,0.17274805233257584
TCGA-DU-A5TW-01A,nnls,0.3292390280261718,0.0,0.0,0.0,0.0,0.49781880144950497,0.08591747152229347,0.0870246990020298
TCGA-DU-A5TY-01A,nnls,0.4493693342224129,0.18214504934543946,0.0,0.0,0.0,0.041045706027848086,0.047450012516302736,0.27998989788799683
TCGA-DU-A6S2-01A,nnls,0.09054153714169551,0.0,0.0,0.0,0.0,0.7060331868077243,0.09979247852326144,0.10363279752731876
TCGA-DU-A6S3-01A,nnls,0.14223659458296087,0.0,0.0,0.0,0.0,0.6648612654738786,0.08927588414241108,0.10362625580074948
TCGA-DU-A6S6-01A,nnls,0.1572698099275164,0.0,0.0,0.0,0.0,0.676574077139012,0.028823741903564286,0.13733237102990736
TCGA-DU-A6S7-01A,nnls,0.3726950146109789,0.0,0.0,0.0,0.0,0.3642810978152643,0.14987334489618073,0.11315054267757615
TCGA-DU-A6S8-01A,nnls,0.3397488314315199,0.0,0.0,0.0,0.0,0.41688231663557324,0.1463904999621096,0.09697835197079728
TCGA-DU-A76K-01A,nnls,0.5502872344332418,0.0,0.0,0.0,0.0,0.0,0.023086418576576187,0.4266263469901819
TCGA-DU-A76L-01A,nnls,0.07449236091446407,0.19493430059228475,0.0,0.0,0.0,0.6049599037441721,0.07092240364273296,0.054691031106346225
TCGA-DU-A76O-01A,nnls,0.385145462972053,0.0,0.0,0.0,0.0,0.4910924548707577,0.023664503483999382,0.10009757867319001
TCGA-DU-A76R-01A,nnls,0.11669240655595783,0.0,0.0,0.0,0.0,0.7166242067531592,0.014767028428648476,0.1519163582622346
TCGA-DU-A7T6-01A,nnls,0.281273543083365,0.0,0.0,0.0,0.0,0.48754079935700945,0.1299966439586744,0.10118901360095106
TCGA-DU-A7T8-01A,nnls,0.3675137631596208,0.0,0.0,0.0,0.0,0.5317118013434471,0.014333755012190199,0.08644068048474184
