sample_id,method,Tumor,Macrophage_Microglia,T_cell,NK_cell,B_cell,Endothelial,Oligodendrocyte,Astrocyte
TCGA-06-0187-01A,nnls,0.9688582055147682,0.02189768838507061,0.0,0.0,0.0,0.0,0.0,0.009244106100161182
TCGA-06-0190-01A,nnls,0.811753636238288,0.10199138063782273,0.0,0.0,0.0,0.06738354285242586,0.0,0.018871440271463587
TCGA-06-0190-02A,nnls,0.6389670267348568,0.20488703772492423,0.0,0.0,0.0,0.14450071257399424,0.0,0.011645222966224571
TCGA-06-0210-02A,nnls,0.9143632454508238,0.06707362143669167,0.0,0.0,0.0,0.0,0.0,0.018563133112484656
TCGA-06-0211-01B,nnls,0.9061599586638358,0.04797738948327061,0.0,0.0,0.0,0.02897131475548985,0.0,0.01689133709740385
TCGA-06-0211-02A,nnls,0.8772732062005387,0.09744162599036323,0.0,0.0,0.0,0.013783838889590708,0.0,0.011501328919507215
TCGA-06-0219-01A,nnls,0.899497186752243,0.0286840462212847,0.0,0.0,0.0,0.005654484792026703,0.03959662674645353,0.026567655487992083
TCGA-06-0221-02A,nnls,0.8179809356192399,0.031811696473384325,0.0,0.0,0.0,0.02909981239425114,0.08227543599199467,0.038832119521129936
TCGA-06-0238-01A,nnls,0.8011752011297866,0.11141166183484909,0.0,0.0,0.0,0.026388554053518594,0.05261902090870223,0.00840556207314359
TCGA-06-0644-01A,nnls,0.8700279658884429,0.07011700200518282,0.0,0.0,0.0,0.04099261472505313,0.0,0.018862417381321217
TCGA-06-0645-01A,nnls,0.8095741509897683,0.1611042108966758,0.0,0.0,0.0,0.012688488223525,0.0,0.016633149890031017
TCGA-06-0646-01A,nnls,0.9259063040317635,0.05374636076416003,0.0,0.0,0.0,0.0,0.0,0.020347335204076365
TCGA-06-0649-01B,nnls,0.9729217231487827,0.0,0.0,0.0,0.0,0.0,0.0,0.02707827685121732
TCGA-06-0686-01A,nnls,0.8981262471850683,0.035194526799299256,0.0,0.0,0.0,0.03171088441695787,0.028641158191291084,0.006327183407383469
TCGA-06-0743-01A,nnls,0.9670645242766596,0.01086303550466409,0.0,0.0,0.0,0.0,0.0,0.022072440218676454
TCGA-06-0744-01A,nnls,0.9255575162086451,0.03737237798253556,0.0,0.0,0.0,0.03707010580881947,0.0,0.0
TCGA-06-0745-01A,nnls,0.9038437979789015,0.04721959877549902,0.0,0.0,0.0,0.03219874258365231,0.0,0.016737860661947105
TCGA-06-0747-01A,nnls,0.9779957864928223,0.0,0.0,0.0,0.0,0.0,0.0,0.022004213507177805
TCGA-06-0749-01A,nnls,0.9712477872579768,0.007169853273925088,0.0,0.0,0.0,0.0,0.0,0.021582359468098136
TCGA-06-0750-01A,nnls,0.963188633674395,0.016660915021167216,0.0,0.0,0.0,0.0,0.0,0.020150451304437662
TCGA-06-0878-01A,nnls,0.9384664805178901,0.037405768527907494,0.0,0.0,0.0,0.0,0.0,0.024127750954202446
TCGA-06-0882-01A,nnls,0.9162314669524203,0.047459526087752064,0.0,0.0,0.0,0.0,0.0,0.03630900695982774
TCGA-06-1804-01A,nnls,0.8983649976785012,0.04498590800046878,0.0,0.0,0.0,0.013490524088975784,0.0,0.04315857023205418
