sample,absolute_purity,nnls,svr,cibersortx,cibersortx_smode,elastic_net,bayesian,bayesian_hierarchical,music,dwls,bisque,scdc,scdc_ensemble,epic,bayesprism
TCGA-19-4065-02A,0.53,0.12555437979982134,0.1048040611065546,0.10062436273668413,0.11028921133719459,0.052366808603304074,0.006318375240357689,0.004603411188857616,0.23327212421348711,0.22972935635448918,0.17486798479294788,0.2155637969082779,0.2155637969082779,0.0773285684872706,0.0652275003461938
TCGA-19-5960-01A,0.96,0.3354629521619014,0.4785977837482487,0.5419675444417877,0.3501688821282183,0.19187921427606075,0.20003346578960296,0.20992387004317614,0.7125282097743341,0.6097886291182724,0.2932534000660561,0.7464268290671942,0.7464268290671942,0.19101353007903685,0.5733686938238978
TCGA-26-1442-01A,0.78,0.1491422961119637,0.28118005533571033,0.1732200844653892,0.3061589416599817,0.06900760513311704,0.051985168939030026,0.05557081043951235,0.4640285174280753,0.23261129828626972,0.27290883610647676,0.4428776758362798,0.4428776758362798,0.0699155915911608,0.2874467270534642
TCGA-26-5132-01A,0.88,0.32927504778403377,0.30472383371848555,0.20422981890814026,0.2248296151998791,0.13034509209067463,0.07448847031854622,0.07566434561524607,0.42563559142428925,0.27023474339074743,0.267219569005508,0.334961826612607,0.334961826612607,0.2090318901817263,0.6464350405000416
TCGA-26-5133-01A,0.88,0.6129503512772944,0.31499709981479396,0.4401207872204653,0.6296914015399235,0.5867671580789882,0.07418894991050543,0.0702722716162817,0.552470843913527,4.0443768776290454e-21,0.3213220574744612,0.5189153674277086,0.5189153674277086,0.27984334516124265,0.8516588127567957
TCGA-26-5134-01A,0.92,0.34705770095364863,0.5138264364554799,0.5746184488591141,0.1649848888395642,0.10551571633793225,0.1938465945076459,0.20456865420049206,0.7163513108013553,0.4779011552812469,0.2705277500420765,0.6492188846652699,0.6492188846652699,0.21040376616290643,0.6653993488143215
TCGA-26-5135-01A,0.81,0.23096320017782618,0.30758028975694807,0.2337593287994662,0.19415494013546591,0.08019198513686392,0.08992714689390335,0.09541912887772305,0.4019855505267733,0.25559651228129576,0.24352399210135803,0.2544674918853906,0.2544674918853906,0.13845027256737868,0.4587702502552528
TCGA-26-5136-01B,0.83,0.3785270849574151,0.21827011283257783,0.16245597221017066,0.20998807756557897,0.359198016578817,0.07318525573067347,0.08128557289060609,0.36550558871414285,0.30564663738651066,0.18858502474515287,0.39765813967214636,0.39765813967214636,0.24016914553935076,0.9366787555033844
TCGA-26-5139-01A,0.8,0.4525213000059571,0.40408242110252374,0.35613197266507585,0.30241539445618554,0.21521297119902058,0.07828560256737618,0.07040083997199248,0.568571192252866,1.6007548078095245e-21,0.4186984521992382,0.49929102082713833,0.49929102082713833,0.31081408257654175,0.8682532311299269
TCGA-27-1830-01A,0.67,0.31840501848347896,0.29901072638484144,0.29232597056437964,0.25386672024264567,0.3016473420032314,0.061680443433922955,0.06782996208099437,0.40412903854494964,7.314001690935098e-21,0.2565634907245189,0.3685791868964333,0.3685791868964333,0.2033639186450322,0.6493574221258793
TCGA-27-1831-01A,0.7,0.2369410138240194,0.3991601946546901,0.37776049677325324,0.06338734315703756,0.19982157379777585,0.0814240855304572,0.08732374062512024,0.38216098978634205,0.2899783884333471,0.5843802216755686,0.38565877295865525,0.38565877295865525,0.19898935389200614,0.20159423095855245
TCGA-27-1832-01A,0.58,0.5417043182597023,0.2768882795909663,0.11857566603823197,0.20852095696780362,0.5041489672427663,0.07128379017606067,0.08470048243319898,0.3675414259507453,0.34528758415365407,0.19018370572093987,0.36781104130539855,0.36781104130539855,0.3276447795245315,0.8728824969427361
TCGA-27-1834-01A,0.73,0.7454014501580472,0.28162821943809335,0.3714445376006245,0.5513138203945245,0.1550746838298391,0.05122308867597829,0.061164776238521255,0.5124644571071254,0.378791703822866,0.2666589818079979,0.554764774551748,0.554764774551748,0.517101934770223,0.984884781839248
TCGA-27-1835-01A,0.87,0.09127416395150395,0.2158203948476446,0.06019726095808345,0.023816469910713796,0.06731964682011947,0.03804193326023572,0.03840209798414392,0.19968792256791976,5.40153414216271e-20,0.23851034730434018,0.2654725914070107,0.2654725914070107,0.0533243070328913,0.1663092476696272
TCGA-27-1837-01A,0.81,0.4283585522754032,0.5932762447578408,0.5473795585629312,0.25422247956678584,0.21980083108568718,0.11072345563633201,0.10834623332029944,0.6297186769324039,0.3710891052191936,0.3697217235434732,0.5431835046673391,0.5431835046673391,0.30430838871612115,0.7439858560103917
TCGA-27-2519-01A,0.69,0.43854423620339533,0.3220438477098268,0.19908927055542064,0.2750362826589668,0.40945478709571903,0.04123208286813004,0.04866291715700343,0.45549639382821694,0.34303249250408424,0.2199408713713328,0.4573322501936168,0.4573322501936168,0.33533695406422337,0.8589709083299066
TCGA-27-2521-01A,0.91,0.32817156480931753,0.5495450963818731,0.44107693861748815,0.2832212948513319,0.196353311646807,0.14419477501713626,0.14512080098127206,0.627588104312145,0.43428936808983853,0.3021686564177591,0.6146457954866226,0.6146457954866226,0.1825645096407361,0.7444573916334415
TCGA-27-2523-01A,0.92,0.23006764298250237,0.7075739713283292,0.5839221969332389,0.1531126162843726,0.09953227877727641,0.21358274048541648,0.22039734573386366,0.6982675093396213,0.5415652759901359,0.3278134029041947,0.6399762466404707,0.6399762466404707,0.13758277484557874,0.35779156733796635
TCGA-27-2524-01A,0.79,0.06426226949141449,0.2993069304406363,0.14197336791895854,0.06363028953661663,0.05493441617143026,0.05503943667523798,0.056471133031726566,0.3590473120027614,0.4104225205149065,0.05715820205334323,0.3560497458166571,0.3560497458166571,0.02501491744664543,0.11213493660631843
TCGA-27-2526-01A,0.85,0.5157911777499175,0.5190442425195522,0.45391201292112354,0.22229355567795706,0.40464788156692993,0.14363755315204496,0.15467734200874447,0.554519465520952,3.832342572585174e-22,0.5947398373351712,0.5756716070102748,0.5756716070102748,0.5382781421457822,0.5560807383734213
TCGA-27-2528-01A,0.77,0.16762468187229074,0.2883508247367554,0.2733063770838819,0.11608722705690526,0.10825862389776951,0.07602210800610013,0.0799238068032109,0.4047097438928769,0.00021660772952224855,0.3208883794563327,0.3627517529498303,0.3627517529498303,0.0919933193083169,0.256876412348264
TCGA-28-1747-01C,0.8,0.5605407908952551,0.24889959357676833,0.341435854944159,0.264275727393275,0.30122327448758557,0.05341079476945031,0.06246031432847034,0.441291453904369,0.3237104117270144,0.2503592335083051,0.46399760785575644,0.46399760785575644,0.3410480470848147,0.9946268293086254
TCGA-28-1753-01A,0.61,0.225425583663711,0.3837114664508032,0.2718618676050053,0.11905568746066232,0.07219977766307809,0.07776419054150074,0.08227021632565676,0.4216073104846536,0.31513874841418776,0.2976626216566199,0.323637848126896,0.323637848126896,0.13637693724160144,0.24732876438731055
TCGA-28-2509-01A,0.86,0.1312695624018668,0.16239081161077104,0.16832807531316987,0.1816598860976814,0.05080752126836352,0.04679725870800687,0.04739577300452766,0.4233725646556032,0.48844764696451093,0.224967817813544,0.4899011071345955,0.4899011071345955,0.06235775221434031,0.36376110326149697
TCGA-28-2510-01A,0.31,0.1528842669572087,0.14904886767546296,0.0,0.11190896177628216,0.07499121184376442,0.04293583989069602,0.04633886169281208,0.2517471140671933,0.34019455405800775,0.13012438021302694,0.25757069941210065,0.25757069941210065,0.05338865243920807,0.2487087423875651
TCGA-28-2513-01A,0.32,0.1592856078500911,0.1839859711030597,0.11091844867619764,0.13708785015313166,0.05948405168066666,0.08666861669861792,0.08900529683378253,0.2748977263444584,0.3192320404064719,0.20012772913593185,0.24561143128501417,0.24561143128501417,0.08710284148349047,0.3250134196105465
TCGA-28-2514-01A,0.87,0.21136537713639442,0.3261718926089316,0.301155054563687,0.1484772052169478,0.08314282272814716,0.16148581010719085,0.17421480167548986,0.5240727766891348,0.3783924688914587,0.2969802260224621,0.4292477398990614,0.4292477398990614,0.11032405456247213,0.41576424437998255
TCGA-28-5204-01A,0.88,0.1699253741080008,0.3009799918766698,0.1975386251487896,0.13178527491553457,0.05559368050297203,0.12995063478062036,0.14081392087026953,0.4739872628790675,0.38179509268758477,0.2674178404807033,0.3709407716102682,0.3709407716102682,0.08985319521202534,0.33456805048862087
TCGA-28-5207-01A,0.74,0.331349119175073,0.20446075414465978,0.09706314226661118,0.3660719794571523,0.2857278287346525,0.05148156622043717,0.054341703147037276,0.2862237915536367,0.24663261768183367,0.23824356443867203,0.24570468725082892,0.24570468725082892,0.20393252872482373,0.769723862060383
TCGA-28-5208-01A,0.87,0.15706094696488426,0.37721045152668325,0.3192729080069133,0.08823597389402199,0.09740345491739745,0.06060905254025504,0.0604200813552488,0.4182103609079707,0.3131252497506155,0.32828945856760505,0.38318040738112924,0.38318040738112924,0.09686572189893619,0.21727834935616025
TCGA-28-5209-01A,0.92,0.3015965601558936,0.3962003297370102,0.45119293978950376,0.1987947606620243,0.17161165954276894,0.11551532359140408,0.11959690059443186,0.5290603199747808,2.107387688636656e-21,0.43694737698575964,0.5098189730489247,0.5098189730489247,0.18383575969861793,0.4071150947539355
TCGA-28-5213-01A,0.48,0.41260389450562274,0.10899326922895393,0.04778038080908576,0.1866012771469822,0.07400753230594928,0.0359458159959799,0.03662240701965956,0.14873075988800055,0.2240612829072729,0.10783772634066496,0.16114626240570148,0.16114626240570148,0.11318141660535136,0.8500902906159006
TCGA-28-5215-01A,0.77,0.2985269695004203,0.2821884901684886,0.3360563894673765,0.15956421328924497,0.17502077854933779,0.06687881339136184,0.07567812687898706,0.5071064158925597,0.373634118920113,0.234494443243057,0.3746764085100469,0.3746764085100469,0.1787644113814236,0.6525706047403153
TCGA-28-5216-01A,0.88,0.18948205610981406,0.3726555762390909,0.3184600959788883,0.21180829768532589,0.07082455155785036,0.10069617991462083,0.11030012214342179,0.6018074191759385,0.3818150245008968,0.2516117472139031,0.4808377541634724,0.4808377541634724,0.09244886766159181,0.46771457398498056
TCGA-28-5218-01A,0.67,0.020317626439426997,0.033446424151303215,0.01708446442232263,0.0038015192086881494,0.01900271257320529,0.032672386226504334,0.036278523869988547,0.05728462438559623,0.004989846158110572,0.02205111871839637,0.04784914094158468,0.04784914094158468,0.017193197365257148,0.04688472416472577
TCGA-28-5220-01A,0.87,0.5956750067317054,0.3008754966521715,0.19375300301021314,0.44501165697107176,0.25809927131157806,0.08649087803864025,0.09482253603603945,0.4322624698480466,0.6457671969941082,0.26106379759027387,0.47935546498970266,0.47935546498970266,0.32853980850757664,0.8961153527872314
TCGA-32-1970-01A,0.87,0.48346695047379346,0.3659582656317645,0.2952738890414321,0.44553182182683737,0.41595391630338663,0.12108809449044002,0.13432224997886621,0.5964583094108739,0.3394577173738106,0.3381395763029758,0.5526958114743155,0.5526958114743155,0.30037464857194135,0.880480546247736
TCGA-32-1980-01A,0.17,0.13535001226153656,0.06800294206355485,0.03783867554970814,0.08379421779493733,0.1151633026025852,0.01463095943147303,0.014854672638636048,0.17897162123482718,0.37909371518961743,0.10673062576639795,0.16076894253771884,0.16076894253771884,0.07262419431615601,0.3637831436713816
TCGA-32-1982-01A,0.58,0.22016227308225256,0.17693952283969835,0.18211164869519827,0.11162479481815842,0.14447614402505463,0.06632152409929483,0.06988977296629247,0.23073673408707318,0.07763111828097913,0.40627300037834285,0.17087935467902696,0.17087935467902696,0.13317729558493072,0.3101109220077512
TCGA-32-2615-01A,0.83,0.4399721807230807,0.28966694440423024,0.31017049461347385,0.37696979044363266,0.41641689096270074,0.06874671197801857,0.07071245222139576,0.4055202672945703,8.513753726432134e-21,0.25026087495083094,0.39478824794029865,0.39478824794029865,0.3088768779880373,0.8903167578944265
TCGA-32-2616-01A,0.83,0.24481251613539437,0.30566144230031284,0.29778379591125853,0.06489636633056864,0.1995432301771662,0.07471959468978806,0.07480927283892462,0.5025065116309622,0.3346198459988044,0.269901159039676,0.5095826274019333,0.5095826274019333,0.1633521798836239,0.3005792910128109
TCGA-32-2632-01A,0.72,0.43385244725569616,0.20402730762480412,0.22613804401967122,0.1608227731519236,0.3582753806768837,0.10442762164453698,0.11321392367225369,0.307349933010386,0.43863104337291425,0.38734424099193804,0.32680156572586816,0.32680156572586816,0.30787079158861275,0.6800912812750586
TCGA-32-2634-01A,0.88,0.18957954795670665,0.2752929210978236,0.22727319426781026,0.13618533963302146,0.115382573648963,0.08923588491640223,0.09151430783429504,0.47471855063098023,0.40642783259417326,0.24646351548431006,0.41864692898342204,0.41864692898342204,0.10572961220430821,0.3551063758114281
TCGA-32-2638-01A,0.82,0.2606910216506069,0.27663068808005226,0.31729349083644176,0.10700780563020175,0.1318423537364519,0.08339271358126346,0.08392041457253982,0.3793892613161675,0.24829493901918445,0.4433142306763022,0.3448354975115178,0.3448354975115178,0.16310451987021302,0.3545264446919904
TCGA-32-4213-01A,0.68,0.3729927411579861,0.3043146892267462,0.23121208078312502,0.2520332205630732,0.18107994245116324,0.053129465616285405,0.0638320588324845,0.3882358210569449,0.3367947209311771,0.3383676956973032,0.32296050012543426,0.32296050012543426,0.3826049492190414,0.6887599744595905
TCGA-32-5222-01A,0.76,0.13589459224922204,0.3052160985455884,0.16507350155370834,0.0872007434776093,0.08512155900089009,0.048504972157019245,0.04783825210594797,0.37940872158880296,0.31548224166153416,0.21476447259495016,0.3318855828363129,0.3318855828363129,0.07432579415548285,0.2480386947618305
TCGA-41-2571-01A,0.79,0.20969696321660303,0.49649679837301136,0.28487650096624734,0.09069114282842614,0.054578676623959176,0.17131985805424216,0.18178182501218443,0.561110683654582,0.5025302752570378,0.09897950425330952,0.46608151335192344,0.46608151335192344,0.1069848867639187,0.07049565210402417
TCGA-41-2572-01A,0.84,0.46718568083399853,0.35521137009379095,0.28974449358584015,0.1937934225651543,0.3831005236767488,0.1178705608961652,0.121654077063165,0.4643254840958352,9.698645103338075e-23,0.4559417938604865,0.3630249095967052,0.3630249095967052,0.34244460812387195,0.7222208841644585
TCGA-41-3915-01A,0.76,0.22898985995557483,0.20711064537243584,0.14856720005013616,0.15363775338757427,0.21979379426431947,0.05858009560663646,0.06045286950925053,0.3056894139586045,0.24829817840050925,0.1983802391446,0.2907553862964366,0.2907553862964366,0.1297793932907064,0.6930709141960338
TCGA-41-4097-01A,0.5,0.20467163077160905,0.18274498379426027,0.11627659208657389,0.14848026330478814,0.10918224508260846,0.015390404589477321,8.412274966898549e-05,0.30410298133395636,0.24661016158341414,0.1852218176448622,0.31782571826582623,0.31782571826582623,0.1596975446256348,0.427577860283494
TCGA-41-5651-01A,0.94,0.2535700571746529,0.46150616420570784,0.26928023566058784,0.17659225040947427,0.2278138532656293,0.25075629289249907,0.24946234665031983,0.541706367970665,0.525425527533344,0.298430929499745,0.4873581145857303,0.4873581145857303,0.13804633825481927,0.47040793661600244
TCGA-76-4925-01A,0.94,0.273135401354098,0.48411800618927053,0.5082384537676796,0.11960091145541916,0.14486649730187373,0.08649414025867559,0.09315122029151554,0.641018410841757,0.33009040308110543,0.32414731545743475,0.6021416754856415,0.6021416754856415,0.1662623814290125,0.3654445614886108
TCGA-76-4926-01B,0.79,0.49418685013233027,0.27183020708645095,0.3813867487506731,0.22865862467531956,0.12495233010784984,0.02406902097110654,0.025270397606135572,0.41099550435402676,0.2842825601708489,0.38738596841263184,0.46086621542305983,0.46086621542305983,0.32110930048331554,0.9771861224930335
TCGA-76-4928-01B,0.57,0.0904601795950514,0.15820560759688868,0.13829618999531143,0.05767441299269802,0.03822233437808832,0.07074463573761493,0.06992539374320453,0.3373883625808529,0.3896492820812794,0.22007999842617706,0.29196000745617934,0.29196000745617934,0.05016269853039109,0.16589376814510742
TCGA-76-4929-01A,0.88,0.5115983701085465,0.3154419628437047,0.13554008043213192,0.37559317284620486,0.39156607413280753,0.052717117050958606,0.06174167240442237,0.5873819087875066,2.942419506845492e-21,0.2521041417273711,0.6192801692700772,0.6192801692700772,0.19931104897108542,0.7494158279488189
TCGA-76-4931-01A,0.93,0.37664762530829554,0.5121416593061523,0.5672256423747679,0.3702987881206531,0.1121343260840759,0.15247119627926375,0.15878340986119077,0.668309094533055,0.24354812449673668,0.2977086868448211,0.6725580509587707,0.6725580509587707,0.2221506773198455,0.8608142484740103
